139.88560962677002,data/SRS/Dataset_A/sig3_5_15/srs_0.txt,2,1052,1051,9,(A0&&!A0),NONE
49.0,8,"(A1||A1)&&(A2&&A0), !A1, !A1&&(A2||A0), A1&&A0, !A2, (A1||(A1&&A0))||A2, !(!A1&&A2), A1||((A2&&A0)&&A1)"
49.0,8,"(A1||A1)&&(A2&&A0), !A1, A1&&A0, !A1&&(A2||A0), !(!A1&&A2), !A2, (A1||(A1&&A0))||A2, A1||((A2&&A0)&&A1)"
49.0,8,"(A1||A1)&&(A2&&A0), !A1, A1&&A0, !A1&&(A2||A0), !A2, (A1||(A1&&A0))||A2, !(!A1&&A2), A1||((A2&&A0)&&A1)"
49.0,8,"(A1||A1)&&(A2&&A0), !A2, A1&&A0, !A1&&(A2||A0), (A1||(A1&&A0))||A2, !A1, !(!A1&&A2), A1||((A2&&A0)&&A1)"
49.0,8,"(A1||A1)&&(A2&&A0), !A2, A1&&A0, !A1, !A1&&(A2||A0), (A1||(A1&&A0))||A2, !(!A1&&A2), A1||((A2&&A0)&&A1)"
49.0,8,"(A1||A1)&&(A2&&A0), !A1, !A2, A1&&A0, !A1&&(A2||A0), (A1||(A1&&A0))||A2, !(!A1&&A2), A1||((A2&&A0)&&A1)"
49.0,8,"(A1||A1)&&(A2&&A0), A1&&A0, !A1&&(A2||A0), !A2, (A1||(A1&&A0))||A2, !A1, !(!A1&&A2), A1||((A2&&A0)&&A1)"
49.0,8,"(A1||A1)&&(A2&&A0), A1&&A0, !A1, !A1&&(A2||A0), !A2, (A1||(A1&&A0))||A2, !(!A1&&A2), A1||((A2&&A0)&&A1)"
49.0,8,"(A1||A1)&&(A2&&A0), A1&&A0, !A1, !A1&&(A2||A0), !(!A1&&A2), !A2, (A1||(A1&&A0))||A2, A1||((A2&&A0)&&A1)"
49.0,8,"(A1||A1)&&(A2&&A0), !A1, !A1&&(A2||A0), A1&&A0, !(!A1&&A2), !A2, (A1||(A1&&A0))||A2, A1||((A2&&A0)&&A1)"
49.0,8,"(A1||A1)&&(A2&&A0), !A1&&(A2||A0), A1&&A0, !A2, (A1||(A1&&A0))||A2, !A1, !(!A1&&A2), A1||((A2&&A0)&&A1)"
48.0,8,"(A1||A1)&&(A2&&A0), A1&&A0, !A1, !A1&&(A2||A0), !A0, (A1||(A1&&A0))||A2, !(!A1&&A2), A1||((A2&&A0)&&A1)"
48.0,8,"(A1||A1)&&(A2&&A0), A1&&A0, !A0, !A1&&(A2||A0), (A1||(A1&&A0))||A2, !A1, !(!A1&&A2), A1||((A2&&A0)&&A1)"
48.0,8,"(A1||A1)&&(A2&&A0), A1&&A0, !A0, !A1, !A1&&(A2||A0), (A1||(A1&&A0))||A2, !(!A1&&A2), A1||((A2&&A0)&&A1)"
48.0,8,"(A1||A1)&&(A2&&A0), A1&&A0, !A1&&(A2||A0), !A0, (A1||(A1&&A0))||A2, !A1, !(!A1&&A2), A1||((A2&&A0)&&A1)"
47.0,9,"!(A0||A1), !A0, !A1&&(A2||A0), A1&&A0, !A2, (A1||(A1&&A0))||A2, !A1, !(!A1&&A2), A1||((A2&&A0)&&A1)"
47.0,9,"!(A0||A1), !A1, !A2, A1&&A0, !A1&&(A2||A0), !A0, (A1||(A1&&A0))||A2, !(!A1&&A2), A1||((A2&&A0)&&A1)"
47.0,9,"!(A0||A1), !A1, A1&&A0, !A1&&(A2||A0), !A2, !A0, (A1||(A1&&A0))||A2, !(!A1&&A2), A1||((A2&&A0)&&A1)"
47.0,9,"!(A0||A1), !A0, !A1, !A2, A1&&A0, !A1&&(A2||A0), (A1||(A1&&A0))||A2, !(!A1&&A2), A1||((A2&&A0)&&A1)"
47.0,9,"!(A0||A1), A1&&A0, !A1, !A1&&(A2||A0), !(!A1&&A2), !A2, !A0, (A1||(A1&&A0))||A2, A1||((A2&&A0)&&A1)"
47.0,9,"!A1, !A2, !A1&&(A2||A0), A1&&A0, !A0, (A1||(A1&&A0))||A2, !(!A1&&A2), !(A0||A1), A1||((A2&&A0)&&A1)"
47.0,9,"!A0, !A1, !A2, A1&&A0, !A1&&(A2||A0), (A1||(A1&&A0))||A2, !(!A1&&A2), !(A0||A1), A1||((A2&&A0)&&A1)"
47.0,9,"!A2, !A1&&(A2||A0), A1&&A0, (A1||(A1&&A0))||A2, !A0, !A1, !(!A1&&A2), !(A0||A1), A1||((A2&&A0)&&A1)"
47.0,9,"!A1, !A2, A1&&A0, !A1&&(A2||A0), !A0, (A1||(A1&&A0))||A2, !(!A1&&A2), !(A0||A1), A1||((A2&&A0)&&A1)"
47.0,9,"!A1, !A2, A1&&A0, !A1&&(A2||A0), !A0, (A1||(A1&&A0))||A2, !(!A1&&A2), A1||((A2&&A0)&&A1), !(A0||A1)"
47.0,9,"!A0, !A1, A1&&A0, !A1&&(A2||A0), !A2, (A1||(A1&&A0))||A2, !(!A1&&A2), A1||((A2&&A0)&&A1), !(A0||A1)"
47.0,9,"!A2, !A1&&(A2||A0), A1&&A0, (A1||(A1&&A0))||A2, !A0, !(A0||A1), !A1, !(!A1&&A2), A1||((A2&&A0)&&A1)"
47.0,9,"!A1, !A2, !A1&&(A2||A0), A1&&A0, !(A0||A1), !A0, (A1||(A1&&A0))||A2, !(!A1&&A2), A1||((A2&&A0)&&A1)"
47.0,9,"!A1, !A2, A1&&A0, !A1&&(A2||A0), !(A0||A1), !A0, (A1||(A1&&A0))||A2, !(!A1&&A2), A1||((A2&&A0)&&A1)"
47.0,9,"!A2, !A1&&(A2||A0), A1&&A0, !(A0||A1), !A0, (A1||(A1&&A0))||A2, !A1, !(!A1&&A2), A1||((A2&&A0)&&A1)"
47.0,9,"!(A0||A1), !A1&&(A2||A0), A1&&A0, !A2, !A0, (A1||(A1&&A0))||A2, !A1, !(!A1&&A2), A1||((A2&&A0)&&A1)"
47.0,9,"!(A0||A1), !A0, !A2, A1&&A0, !A1&&(A2||A0), (A1||(A1&&A0))||A2, !A1, !(!A1&&A2), A1||((A2&&A0)&&A1)"
47.0,9,"!(A0||A1), A1&&A0, !A0, !A1, !A1&&(A2||A0), !A2, (A1||(A1&&A0))||A2, !(!A1&&A2), A1||((A2&&A0)&&A1)"
47.0,9,"!(A0||A1), !A1, !A1&&(A2||A0), A1&&A0, !(!A1&&A2), !A0, !A2, (A1||(A1&&A0))||A2, A1||((A2&&A0)&&A1)"
47.0,9,"!(A0||A1), !A1, A1&&A0, !A1&&(A2||A0), !(!A1&&A2), !A0, !A2, (A1||(A1&&A0))||A2, A1||((A2&&A0)&&A1)"
47.0,9,"!(A0||A1), !A2, A1&&A0, !A0, !A1, !A1&&(A2||A0), (A1||(A1&&A0))||A2, !(!A1&&A2), A1||((A2&&A0)&&A1)"
47.0,9,"!(A0||A1), A1&&A0, !A1, !A1&&(A2||A0), !(!A1&&A2), !A0, !A2, (A1||(A1&&A0))||A2, A1||((A2&&A0)&&A1)"
47.0,9,"!(A0||A1), A1&&A0, !A1&&(A2||A0), !A2, !A0, (A1||(A1&&A0))||A2, !A1, !(!A1&&A2), A1||((A2&&A0)&&A1)"
47.0,9,"!(A0||A1), !A0, !A1, !A1&&(A2||A0), A1&&A0, !A2, (A1||(A1&&A0))||A2, !(!A1&&A2), A1||((A2&&A0)&&A1)"
47.0,9,"!(A0||A1), !A0, A1&&A0, !A1&&(A2||A0), !A2, (A1||(A1&&A0))||A2, !A1, !(!A1&&A2), A1||((A2&&A0)&&A1)"
47.0,9,"!(A0||A1), !A2, A1&&A0, !A1, !A1&&(A2||A0), !A0, (A1||(A1&&A0))||A2, !(!A1&&A2), A1||((A2&&A0)&&A1)"
47.0,9,"!(A0||A1), !A0, !A1, A1&&A0, !A1&&(A2||A0), !A2, (A1||(A1&&A0))||A2, !(!A1&&A2), A1||((A2&&A0)&&A1)"
47.0,9,"!(A0||A1), !A0, A1&&A0, !A1, !A1&&(A2||A0), !A2, (A1||(A1&&A0))||A2, !(!A1&&A2), A1||((A2&&A0)&&A1)"
47.0,9,"!(A0||A1), A1&&A0, !A1, !A1&&(A2||A0), !A2, !A0, (A1||(A1&&A0))||A2, !(!A1&&A2), A1||((A2&&A0)&&A1)"
47.0,9,"!(A0||A1), !A1, !A1&&(A2||A0), A1&&A0, !(!A1&&A2), !A2, !A0, (A1||(A1&&A0))||A2, A1||((A2&&A0)&&A1)"
47.0,9,"!(A0||A1), !A1, A1&&A0, !A1&&(A2||A0), !(!A1&&A2), !A2, !A0, (A1||(A1&&A0))||A2, A1||((A2&&A0)&&A1)"
47.0,9,"!(A0||A1), !A2, A1&&A0, !A1&&(A2||A0), !A0, (A1||(A1&&A0))||A2, !A1, !(!A1&&A2), A1||((A2&&A0)&&A1)"
47.0,9,"!(A0||A1), !A0, !A2, A1&&A0, !A1, !A1&&(A2||A0), (A1||(A1&&A0))||A2, !(!A1&&A2), A1||((A2&&A0)&&A1)"
47.0,9,"!(A0||A1), !A0, !A1, A1&&A0, !A1&&(A2||A0), !(!A1&&A2), !A2, (A1||(A1&&A0))||A2, A1||((A2&&A0)&&A1)"
47.0,9,"!(A0||A1), !A1, !A1&&(A2||A0), A1&&A0, !A2, !A0, (A1||(A1&&A0))||A2, !(!A1&&A2), A1||((A2&&A0)&&A1)"
47.0,9,"!(A0||A1), A1&&A0, !A0, !A1, !A1&&(A2||A0), !(!A1&&A2), !A2, (A1||(A1&&A0))||A2, A1||((A2&&A0)&&A1)"
47.0,9,"!(A0||A1), !A0, !A1, !A1&&(A2||A0), A1&&A0, !(!A1&&A2), !A2, (A1||(A1&&A0))||A2, A1||((A2&&A0)&&A1)"
47.0,9,"!(A0||A1), A1&&A0, !A0, !A1&&(A2||A0), !A2, (A1||(A1&&A0))||A2, !A1, !(!A1&&A2), A1||((A2&&A0)&&A1)"
47.0,9,"!(A0||A1), !A2, A1&&A0, !A0, !A1&&(A2||A0), (A1||(A1&&A0))||A2, !A1, !(!A1&&A2), A1||((A2&&A0)&&A1)"
47.0,9,"!(A0||A1), !A0, A1&&A0, !A1, !A1&&(A2||A0), !(!A1&&A2), !A2, (A1||(A1&&A0))||A2, A1||((A2&&A0)&&A1)"
47.0,9,"!A0, !A1, !A1&&(A2||A0), A1&&A0, !A2, (A1||(A1&&A0))||A2, !(!A1&&A2), !(A0||A1), A1||((A2&&A0)&&A1)"
47.0,9,"!A0, !A1, !A1&&(A2||A0), A1&&A0, !(!A1&&A2), !A2, (A1||(A1&&A0))||A2, !(A0||A1), A1||((A2&&A0)&&A1)"
47.0,9,"!A1, !A2, !A1&&(A2||A0), A1&&A0, !A0, (A1||(A1&&A0))||A2, !(!A1&&A2), A1||((A2&&A0)&&A1), !(A0||A1)"
47.0,9,"!A0, !A1, !A1&&(A2||A0), A1&&A0, !A2, (A1||(A1&&A0))||A2, !(!A1&&A2), A1||((A2&&A0)&&A1), !(A0||A1)"
47.0,9,"!A0, !A1, !A1&&(A2||A0), A1&&A0, !(!A1&&A2), !A2, (A1||(A1&&A0))||A2, A1||((A2&&A0)&&A1), !(A0||A1)"
47.0,9,"!A0, !A1, !A2, A1&&A0, !A1&&(A2||A0), (A1||(A1&&A0))||A2, !(!A1&&A2), A1||((A2&&A0)&&A1), !(A0||A1)"
47.0,9,"!A0, !A1, A1&&A0, !A1&&(A2||A0), !(!A1&&A2), !A2, (A1||(A1&&A0))||A2, !(A0||A1), A1||((A2&&A0)&&A1)"
47.0,9,"!A2, !A1&&(A2||A0), A1&&A0, (A1||(A1&&A0))||A2, !A0, !A1, !(!A1&&A2), A1||((A2&&A0)&&A1), !(A0||A1)"
47.0,9,"!A0, !A1, A1&&A0, !A1&&(A2||A0), !A2, (A1||(A1&&A0))||A2, !(!A1&&A2), !(A0||A1), A1||((A2&&A0)&&A1)"
47.0,9,"!A0, !A2, A1&&A0, !A1, !A1&&(A2||A0), (A1||(A1&&A0))||A2, !(!A1&&A2), !(A0||A1), A1||((A2&&A0)&&A1)"
47.0,9,"!A0, !A1, A1&&A0, !A1&&(A2||A0), !(!A1&&A2), !A2, (A1||(A1&&A0))||A2, A1||((A2&&A0)&&A1), !(A0||A1)"
47.0,9,"!A0, A1&&A0, !A1, !A1&&(A2||A0), !A2, (A1||(A1&&A0))||A2, !(!A1&&A2), !(A0||A1), A1||((A2&&A0)&&A1)"
47.0,9,"!A0, A1&&A0, !A1, !A1&&(A2||A0), !(!A1&&A2), !A2, (A1||(A1&&A0))||A2, !(A0||A1), A1||((A2&&A0)&&A1)"
47.0,9,"!A0, !A2, A1&&A0, !A1, !A1&&(A2||A0), (A1||(A1&&A0))||A2, !(!A1&&A2), A1||((A2&&A0)&&A1), !(A0||A1)"
47.0,9,"!A0, A1&&A0, !A1, !A1&&(A2||A0), !(!A1&&A2), !A2, (A1||(A1&&A0))||A2, A1||((A2&&A0)&&A1), !(A0||A1)"
47.0,9,"!A0, A1&&A0, !A1, !A1&&(A2||A0), !A2, (A1||(A1&&A0))||A2, !(!A1&&A2), A1||((A2&&A0)&&A1), !(A0||A1)"
47.0,8,"(A1||A1)&&(A2&&A0), !A2, A1&&A0, !A1&&(A2||A0), !A0, (A1||(A1&&A0))||A2, !(!A1&&A2), A1||((A2&&A0)&&A1)"
47.0,8,"(A1||A1)&&(A2&&A0), !A1&&(A2||A0), !(A0||A1), !A0, (A1||(A1&&A0))||A2, !A1, !(!A1&&A2), A1||((A2&&A0)&&A1)"
47.0,8,"(A1||A1)&&(A2&&A0), !A1&&(A2||A0), A1&&A0, !(!A1&&A2), !A0, !A2, (A1||(A1&&A0))||A2, A1||((A2&&A0)&&A1)"
47.0,8,"(A1||A1)&&(A2&&A0), !A1&&(A2||A0), (A1||(A1&&A0))||A2, !A0, !(A0||A1), !A1, !(!A1&&A2), A1||((A2&&A0)&&A1)"
47.0,8,"(A1||A1)&&(A2&&A0), !A1, !A1&&(A2||A0), !A0, (A1||(A1&&A0))||A2, !(!A1&&A2), !(A0||A1), A1||((A2&&A0)&&A1)"
47.0,8,"(A1||A1)&&(A2&&A0), !A1, !A1&&(A2||A0), !(A0||A1), !A0, (A1||(A1&&A0))||A2, !(!A1&&A2), A1||((A2&&A0)&&A1)"
47.0,8,"(A1||A1)&&(A2&&A0), !A0, !A1, !A1&&(A2||A0), (A1||(A1&&A0))||A2, !(!A1&&A2), !(A0||A1), A1||((A2&&A0)&&A1)"
47.0,8,"(A1||A1)&&(A2&&A0), !(A0||A1), !A1, !A1&&(A2||A0), !A0, (A1||(A1&&A0))||A2, !(!A1&&A2), A1||((A2&&A0)&&A1)"
47.0,8,"(A1||A1)&&(A2&&A0), !(A0||A1), !A0, !A1, !A1&&(A2||A0), (A1||(A1&&A0))||A2, !(!A1&&A2), A1||((A2&&A0)&&A1)"
47.0,8,"(A1||A1)&&(A2&&A0), !(A0||A1), !A0, !A1&&(A2||A0), (A1||(A1&&A0))||A2, !A1, !(!A1&&A2), A1||((A2&&A0)&&A1)"
47.0,8,"(A1||A1)&&(A2&&A0), !(A0||A1), !A1&&(A2||A0), !A0, (A1||(A1&&A0))||A2, !A1, !(!A1&&A2), A1||((A2&&A0)&&A1)"
47.0,8,"(A1||A1)&&(A2&&A0), A1&&A0, !A1&&(A2||A0), !(!A1&&A2), !A0, !A2, (A1||(A1&&A0))||A2, A1||((A2&&A0)&&A1)"
47.0,8,"(A1||A1)&&(A2&&A0), !A1&&(A2||A0), A1&&A0, !A2, !A0, (A1||(A1&&A0))||A2, !(!A1&&A2), A1||((A2&&A0)&&A1)"
47.0,8,"(A1||A1)&&(A2&&A0), A1&&A0, !A1&&(A2||A0), !A2, !A0, (A1||(A1&&A0))||A2, !(!A1&&A2), A1||((A2&&A0)&&A1)"
47.0,8,"(A1||A1)&&(A2&&A0), !A1&&(A2||A0), (A1||(A1&&A0))||A2, !A0, !A1, !(!A1&&A2), A1||((A2&&A0)&&A1), !(A0||A1)"
47.0,8,"(A1||A1)&&(A2&&A0), A1&&A0, !A1&&(A2||A0), !(!A1&&A2), !A2, !A0, (A1||(A1&&A0))||A2, A1||((A2&&A0)&&A1)"
47.0,8,"(A1||A1)&&(A2&&A0), !A1, !A1&&(A2||A0), !A0, (A1||(A1&&A0))||A2, !(!A1&&A2), A1||((A2&&A0)&&A1), !(A0||A1)"
47.0,8,"(A1||A1)&&(A2&&A0), !A0, !A1, !A1&&(A2||A0), (A1||(A1&&A0))||A2, !(!A1&&A2), A1||((A2&&A0)&&A1), !(A0||A1)"
