file_name,dataset,div_conq,sw_size,strategy_param,dataset_length
data/SRS/Dataset_A/sig3_5_15/srs_137.txt,srs_137.txt,1,5,1,6
data/SRS/Dataset_A/sig3_5_15/srs_137.txt,srs_137.txt,1,5,2,6
data/SRS/Dataset_A/sig3_5_15/srs_137.txt,srs_137.txt,1,5,3,6
data/SRS/Dataset_A/sig3_5_15/srs_137.txt,srs_137.txt,1,10,0,6
data/SRS/Dataset_A/sig3_5_15/srs_137.txt,srs_137.txt,1,10,1,6
data/SRS/Dataset_A/sig3_5_15/srs_137.txt,srs_137.txt,1,10,2,6
data/SRS/Dataset_A/sig3_5_15/srs_137.txt,srs_137.txt,1,10,3,6
data/SRS/Dataset_A/sig3_5_15/srs_139.txt,srs_139.txt,0,10,0,9
data/SRS/Dataset_A/sig3_5_15/srs_139.txt,srs_139.txt,0,10,1,9
data/SRS/Dataset_A/sig3_5_15/srs_139.txt,srs_139.txt,0,10,2,9
data/SRS/Dataset_A/sig3_5_15/srs_139.txt,srs_139.txt,0,10,3,9
data/SRS/Dataset_A/sig3_5_15/srs_139.txt,srs_139.txt,1,10,0,9
data/SRS/Dataset_A/sig3_5_15/srs_139.txt,srs_139.txt,1,10,1,9
data/SRS/Dataset_A/sig3_5_15/srs_139.txt,srs_139.txt,1,10,2,9
data/SRS/Dataset_A/sig3_5_15/srs_139.txt,srs_139.txt,1,10,3,9
data/SRS/Dataset_A/sig3_5_15/srs_140.txt,srs_140.txt,0,10,0,9
data/SRS/Dataset_A/sig3_5_15/srs_140.txt,srs_140.txt,0,10,1,9
data/SRS/Dataset_A/sig3_5_15/srs_140.txt,srs_140.txt,0,10,2,9
data/SRS/Dataset_A/sig3_5_15/srs_140.txt,srs_140.txt,0,10,3,9
data/SRS/Dataset_A/sig3_5_15/srs_140.txt,srs_140.txt,1,10,0,9
data/SRS/Dataset_A/sig3_5_15/srs_140.txt,srs_140.txt,1,10,1,9
data/SRS/Dataset_A/sig3_5_15/srs_140.txt,srs_140.txt,1,10,2,9
data/SRS/Dataset_A/sig3_5_15/srs_140.txt,srs_140.txt,1,10,3,9
data/SRS/Dataset_A/sig3_5_15/srs_141.txt,srs_141.txt,0,10,0,6
data/SRS/Dataset_A/sig3_5_15/srs_141.txt,srs_141.txt,0,10,1,6
data/SRS/Dataset_A/sig3_5_15/srs_141.txt,srs_141.txt,0,10,2,6
data/SRS/Dataset_A/sig3_5_15/srs_141.txt,srs_141.txt,0,10,3,6
data/SRS/Dataset_A/sig3_5_15/srs_141.txt,srs_141.txt,1,10,0,6
data/SRS/Dataset_A/sig3_5_15/srs_141.txt,srs_141.txt,1,10,1,6
data/SRS/Dataset_A/sig3_5_15/srs_141.txt,srs_141.txt,1,10,2,6
data/SRS/Dataset_A/sig3_5_15/srs_141.txt,srs_141.txt,1,10,3,6
data/SRS/Dataset_A/sig3_5_15/srs_143.txt,srs_143.txt,0,10,0,8
data/SRS/Dataset_A/sig3_5_15/srs_143.txt,srs_143.txt,0,10,1,8
data/SRS/Dataset_A/sig3_5_15/srs_143.txt,srs_143.txt,0,10,2,8
data/SRS/Dataset_A/sig3_5_15/srs_143.txt,srs_143.txt,0,10,3,8
data/SRS/Dataset_A/sig3_5_15/srs_143.txt,srs_143.txt,1,10,0,8
data/SRS/Dataset_A/sig3_5_15/srs_143.txt,srs_143.txt,1,10,1,8
data/SRS/Dataset_A/sig3_5_15/srs_143.txt,srs_143.txt,1,10,2,8
data/SRS/Dataset_A/sig3_5_15/srs_143.txt,srs_143.txt,1,10,3,8
data/SRS/Dataset_A/sig3_5_15/srs_144.txt,srs_144.txt,0,10,0,9
data/SRS/Dataset_A/sig3_5_15/srs_144.txt,srs_144.txt,0,10,1,9
data/SRS/Dataset_A/sig3_5_15/srs_144.txt,srs_144.txt,0,10,2,9
data/SRS/Dataset_A/sig3_5_15/srs_144.txt,srs_144.txt,0,10,3,9
data/SRS/Dataset_A/sig3_5_15/srs_144.txt,srs_144.txt,1,10,0,9
data/SRS/Dataset_A/sig3_5_15/srs_144.txt,srs_144.txt,1,10,1,9
data/SRS/Dataset_A/sig3_5_15/srs_144.txt,srs_144.txt,1,10,2,9
data/SRS/Dataset_A/sig3_5_15/srs_144.txt,srs_144.txt,1,10,3,9
data/SRS/Dataset_A/sig3_5_15/srs_145.txt,srs_145.txt,0,10,0,9
data/SRS/Dataset_A/sig3_5_15/srs_145.txt,srs_145.txt,0,10,1,9
data/SRS/Dataset_A/sig3_5_15/srs_145.txt,srs_145.txt,0,10,2,9
data/SRS/Dataset_A/sig3_5_15/srs_145.txt,srs_145.txt,0,10,3,9
data/SRS/Dataset_A/sig3_5_15/srs_145.txt,srs_145.txt,1,10,0,9
data/SRS/Dataset_A/sig3_5_15/srs_145.txt,srs_145.txt,1,10,1,9
data/SRS/Dataset_A/sig3_5_15/srs_145.txt,srs_145.txt,1,10,2,9
data/SRS/Dataset_A/sig3_5_15/srs_145.txt,srs_145.txt,1,10,3,9
data/SRS/Dataset_A/sig3_5_15/srs_148.txt,srs_148.txt,0,10,0,7
data/SRS/Dataset_A/sig3_5_15/srs_148.txt,srs_148.txt,0,10,1,7
data/SRS/Dataset_A/sig3_5_15/srs_148.txt,srs_148.txt,0,10,2,7
data/SRS/Dataset_A/sig3_5_15/srs_148.txt,srs_148.txt,0,10,3,7
data/SRS/Dataset_A/sig3_5_15/srs_148.txt,srs_148.txt,1,10,0,7
data/SRS/Dataset_A/sig3_5_15/srs_148.txt,srs_148.txt,1,10,1,7
data/SRS/Dataset_A/sig3_5_15/srs_148.txt,srs_148.txt,1,10,2,7
data/SRS/Dataset_A/sig3_5_15/srs_148.txt,srs_148.txt,1,10,3,7
data/SRS/Dataset_A/sig3_5_15/srs_15.txt,srs_15.txt,0,10,0,6
data/SRS/Dataset_A/sig3_5_15/srs_15.txt,srs_15.txt,0,10,1,6
data/SRS/Dataset_A/sig3_5_15/srs_15.txt,srs_15.txt,0,10,2,6
data/SRS/Dataset_A/sig3_5_15/srs_15.txt,srs_15.txt,0,10,3,6
data/SRS/Dataset_A/sig3_5_15/srs_15.txt,srs_15.txt,1,10,0,6
data/SRS/Dataset_A/sig3_5_15/srs_15.txt,srs_15.txt,1,10,1,6
data/SRS/Dataset_A/sig3_5_15/srs_15.txt,srs_15.txt,1,10,2,6
data/SRS/Dataset_A/sig3_5_15/srs_15.txt,srs_15.txt,1,10,3,6
data/SRS/Dataset_A/sig3_5_15/srs_154.txt,srs_154.txt,0,1,1,9
data/SRS/Dataset_A/sig3_5_15/srs_154.txt,srs_154.txt,0,1,2,9
data/SRS/Dataset_A/sig3_5_15/srs_154.txt,srs_154.txt,0,1,3,9
data/SRS/Dataset_A/sig3_5_15/srs_154.txt,srs_154.txt,0,5,0,9
data/SRS/Dataset_A/sig3_5_15/srs_154.txt,srs_154.txt,0,5,1,9
data/SRS/Dataset_A/sig3_5_15/srs_154.txt,srs_154.txt,0,5,2,9
data/SRS/Dataset_A/sig3_5_15/srs_154.txt,srs_154.txt,0,5,3,9
data/SRS/Dataset_A/sig3_5_15/srs_154.txt,srs_154.txt,0,10,0,9
data/SRS/Dataset_A/sig3_5_15/srs_154.txt,srs_154.txt,0,10,1,9
data/SRS/Dataset_A/sig3_5_15/srs_154.txt,srs_154.txt,0,10,2,9
data/SRS/Dataset_A/sig3_5_15/srs_154.txt,srs_154.txt,0,10,3,9
data/SRS/Dataset_A/sig3_5_15/srs_154.txt,srs_154.txt,1,1,1,9
data/SRS/Dataset_A/sig3_5_15/srs_154.txt,srs_154.txt,1,1,2,9
data/SRS/Dataset_A/sig3_5_15/srs_154.txt,srs_154.txt,1,1,3,9
data/SRS/Dataset_A/sig3_5_15/srs_154.txt,srs_154.txt,1,5,0,9
data/SRS/Dataset_A/sig3_5_15/srs_154.txt,srs_154.txt,1,5,1,9
data/SRS/Dataset_A/sig3_5_15/srs_154.txt,srs_154.txt,1,5,2,9
data/SRS/Dataset_A/sig3_5_15/srs_154.txt,srs_154.txt,1,5,3,9
data/SRS/Dataset_A/sig3_5_15/srs_154.txt,srs_154.txt,1,10,0,9
data/SRS/Dataset_A/sig3_5_15/srs_154.txt,srs_154.txt,1,10,1,9
data/SRS/Dataset_A/sig3_5_15/srs_154.txt,srs_154.txt,1,10,2,9
data/SRS/Dataset_A/sig3_5_15/srs_154.txt,srs_154.txt,1,10,3,9
data/SRS/Dataset_A/sig3_5_15/srs_156.txt,srs_156.txt,0,10,0,9
data/SRS/Dataset_A/sig3_5_15/srs_156.txt,srs_156.txt,0,10,1,9
data/SRS/Dataset_A/sig3_5_15/srs_156.txt,srs_156.txt,0,10,2,9
data/SRS/Dataset_A/sig3_5_15/srs_156.txt,srs_156.txt,0,10,3,9
data/SRS/Dataset_A/sig3_5_15/srs_156.txt,srs_156.txt,1,10,0,9
data/SRS/Dataset_A/sig3_5_15/srs_156.txt,srs_156.txt,1,10,1,9
data/SRS/Dataset_A/sig3_5_15/srs_156.txt,srs_156.txt,1,10,2,9
data/SRS/Dataset_A/sig3_5_15/srs_156.txt,srs_156.txt,1,10,3,9
data/SRS/Dataset_A/sig3_5_15/srs_159.txt,srs_159.txt,0,10,0,8
data/SRS/Dataset_A/sig3_5_15/srs_159.txt,srs_159.txt,0,10,1,8
data/SRS/Dataset_A/sig3_5_15/srs_159.txt,srs_159.txt,0,10,2,8
data/SRS/Dataset_A/sig3_5_15/srs_159.txt,srs_159.txt,0,10,3,8
data/SRS/Dataset_A/sig3_5_15/srs_159.txt,srs_159.txt,1,10,0,8
data/SRS/Dataset_A/sig3_5_15/srs_159.txt,srs_159.txt,1,10,1,8
data/SRS/Dataset_A/sig3_5_15/srs_159.txt,srs_159.txt,1,10,2,8
data/SRS/Dataset_A/sig3_5_15/srs_159.txt,srs_159.txt,1,10,3,8
data/SRS/Dataset_A/sig3_5_15/srs_160.txt,srs_160.txt,0,10,0,9
data/SRS/Dataset_A/sig3_5_15/srs_160.txt,srs_160.txt,0,10,1,9
data/SRS/Dataset_A/sig3_5_15/srs_160.txt,srs_160.txt,0,10,2,9
data/SRS/Dataset_A/sig3_5_15/srs_160.txt,srs_160.txt,0,10,3,9
data/SRS/Dataset_A/sig3_5_15/srs_160.txt,srs_160.txt,1,10,0,9
data/SRS/Dataset_A/sig3_5_15/srs_160.txt,srs_160.txt,1,10,1,9
data/SRS/Dataset_A/sig3_5_15/srs_160.txt,srs_160.txt,1,10,2,9
data/SRS/Dataset_A/sig3_5_15/srs_160.txt,srs_160.txt,1,10,3,9
data/SRS/Dataset_A/sig3_5_15/srs_163.txt,srs_163.txt,0,10,0,9
data/SRS/Dataset_A/sig3_5_15/srs_163.txt,srs_163.txt,0,10,1,9
data/SRS/Dataset_A/sig3_5_15/srs_163.txt,srs_163.txt,0,10,2,9
data/SRS/Dataset_A/sig3_5_15/srs_163.txt,srs_163.txt,0,10,3,9
data/SRS/Dataset_A/sig3_5_15/srs_163.txt,srs_163.txt,1,10,0,9
data/SRS/Dataset_A/sig3_5_15/srs_163.txt,srs_163.txt,1,10,1,9
data/SRS/Dataset_A/sig3_5_15/srs_163.txt,srs_163.txt,1,10,2,9
data/SRS/Dataset_A/sig3_5_15/srs_163.txt,srs_163.txt,1,10,3,9
data/SRS/Dataset_A/sig3_5_15/srs_166.txt,srs_166.txt,0,10,0,9
data/SRS/Dataset_A/sig3_5_15/srs_166.txt,srs_166.txt,0,10,1,9
data/SRS/Dataset_A/sig3_5_15/srs_166.txt,srs_166.txt,0,10,2,9
data/SRS/Dataset_A/sig3_5_15/srs_166.txt,srs_166.txt,0,10,3,9
data/SRS/Dataset_A/sig3_5_15/srs_166.txt,srs_166.txt,1,10,0,9
data/SRS/Dataset_A/sig3_5_15/srs_166.txt,srs_166.txt,1,10,1,9
data/SRS/Dataset_A/sig3_5_15/srs_166.txt,srs_166.txt,1,10,2,9
data/SRS/Dataset_A/sig3_5_15/srs_166.txt,srs_166.txt,1,10,3,9
data/SRS/Dataset_A/sig3_5_15/srs_171.txt,srs_171.txt,0,10,0,9
data/SRS/Dataset_A/sig3_5_15/srs_171.txt,srs_171.txt,0,10,1,9
data/SRS/Dataset_A/sig3_5_15/srs_171.txt,srs_171.txt,0,10,2,9
data/SRS/Dataset_A/sig3_5_15/srs_171.txt,srs_171.txt,0,10,3,9
data/SRS/Dataset_A/sig3_5_15/srs_171.txt,srs_171.txt,1,10,0,9
data/SRS/Dataset_A/sig3_5_15/srs_171.txt,srs_171.txt,1,10,1,9
data/SRS/Dataset_A/sig3_5_15/srs_171.txt,srs_171.txt,1,10,2,9
data/SRS/Dataset_A/sig3_5_15/srs_171.txt,srs_171.txt,1,10,3,9
data/SRS/Dataset_A/sig3_5_15/srs_173.txt,srs_173.txt,0,10,0,7
