file_name,dataset,div_conq,sw_size,strategy_param,dataset_length
data/SRS/Dataset_A/sig5_15_25/srs_146.txt,srs_146.txt,1,10,3,23
data/SRS/Dataset_A/sig5_15_25/srs_149.txt,srs_149.txt,0,1,3,22
data/SRS/Dataset_A/sig5_15_25/srs_149.txt,srs_149.txt,0,5,3,22
data/SRS/Dataset_A/sig5_15_25/srs_149.txt,srs_149.txt,0,10,3,22
data/SRS/Dataset_A/sig5_15_25/srs_149.txt,srs_149.txt,1,1,3,22
data/SRS/Dataset_A/sig5_15_25/srs_149.txt,srs_149.txt,1,5,3,22
data/SRS/Dataset_A/sig5_15_25/srs_149.txt,srs_149.txt,1,10,3,22
data/SRS/Dataset_A/sig5_15_25/srs_15.txt,srs_15.txt,0,1,2,23
data/SRS/Dataset_A/sig5_15_25/srs_15.txt,srs_15.txt,0,5,2,23
data/SRS/Dataset_A/sig5_15_25/srs_15.txt,srs_15.txt,0,5,3,23
data/SRS/Dataset_A/sig5_15_25/srs_15.txt,srs_15.txt,0,10,2,23
data/SRS/Dataset_A/sig5_15_25/srs_15.txt,srs_15.txt,0,10,3,23
data/SRS/Dataset_A/sig5_15_25/srs_15.txt,srs_15.txt,1,1,2,23
data/SRS/Dataset_A/sig5_15_25/srs_15.txt,srs_15.txt,1,5,2,23
data/SRS/Dataset_A/sig5_15_25/srs_15.txt,srs_15.txt,1,5,3,23
data/SRS/Dataset_A/sig5_15_25/srs_15.txt,srs_15.txt,1,10,2,23
data/SRS/Dataset_A/sig5_15_25/srs_15.txt,srs_15.txt,1,10,3,23
data/SRS/Dataset_A/sig5_15_25/srs_151.txt,srs_151.txt,0,10,3,21
data/SRS/Dataset_A/sig5_15_25/srs_151.txt,srs_151.txt,1,5,3,21
data/SRS/Dataset_A/sig5_15_25/srs_151.txt,srs_151.txt,1,10,3,21
data/SRS/Dataset_A/sig5_15_25/srs_158.txt,srs_158.txt,0,1,3,22
data/SRS/Dataset_A/sig5_15_25/srs_158.txt,srs_158.txt,0,5,3,22
data/SRS/Dataset_A/sig5_15_25/srs_158.txt,srs_158.txt,1,1,3,22
data/SRS/Dataset_A/sig5_15_25/srs_158.txt,srs_158.txt,1,5,3,22
data/SRS/Dataset_A/sig5_15_25/srs_158.txt,srs_158.txt,1,10,3,22
data/SRS/Dataset_A/sig5_15_25/srs_162.txt,srs_162.txt,0,1,3,22
data/SRS/Dataset_A/sig5_15_25/srs_162.txt,srs_162.txt,0,5,3,22
data/SRS/Dataset_A/sig5_15_25/srs_162.txt,srs_162.txt,1,1,3,22
data/SRS/Dataset_A/sig5_15_25/srs_162.txt,srs_162.txt,1,5,3,22
data/SRS/Dataset_A/sig5_15_25/srs_162.txt,srs_162.txt,1,10,3,22
data/SRS/Dataset_A/sig5_15_25/srs_169.txt,srs_169.txt,0,1,2,22
data/SRS/Dataset_A/sig5_15_25/srs_169.txt,srs_169.txt,0,1,3,22
data/SRS/Dataset_A/sig5_15_25/srs_169.txt,srs_169.txt,0,5,2,22
data/SRS/Dataset_A/sig5_15_25/srs_169.txt,srs_169.txt,0,5,3,22
data/SRS/Dataset_A/sig5_15_25/srs_169.txt,srs_169.txt,0,10,2,22
data/SRS/Dataset_A/sig5_15_25/srs_169.txt,srs_169.txt,0,10,3,22
data/SRS/Dataset_A/sig5_15_25/srs_169.txt,srs_169.txt,1,1,2,22
data/SRS/Dataset_A/sig5_15_25/srs_169.txt,srs_169.txt,1,1,3,22
data/SRS/Dataset_A/sig5_15_25/srs_169.txt,srs_169.txt,1,5,2,22
data/SRS/Dataset_A/sig5_15_25/srs_169.txt,srs_169.txt,1,5,3,22
data/SRS/Dataset_A/sig5_15_25/srs_169.txt,srs_169.txt,1,10,2,22
data/SRS/Dataset_A/sig5_15_25/srs_169.txt,srs_169.txt,1,10,3,22
data/SRS/Dataset_A/sig5_15_25/srs_171.txt,srs_171.txt,0,1,3,22
data/SRS/Dataset_A/sig5_15_25/srs_171.txt,srs_171.txt,0,5,3,22
data/SRS/Dataset_A/sig5_15_25/srs_171.txt,srs_171.txt,0,10,3,22
data/SRS/Dataset_A/sig5_15_25/srs_171.txt,srs_171.txt,1,1,3,22
data/SRS/Dataset_A/sig5_15_25/srs_171.txt,srs_171.txt,1,5,3,22
data/SRS/Dataset_A/sig5_15_25/srs_171.txt,srs_171.txt,1,10,3,22
data/SRS/Dataset_A/sig5_15_25/srs_174.txt,srs_174.txt,0,10,3,18
data/SRS/Dataset_A/sig5_15_25/srs_175.txt,srs_175.txt,0,1,3,21
data/SRS/Dataset_A/sig5_15_25/srs_176.txt,srs_176.txt,0,1,3,22
data/SRS/Dataset_A/sig5_15_25/srs_176.txt,srs_176.txt,0,5,3,22
data/SRS/Dataset_A/sig5_15_25/srs_176.txt,srs_176.txt,0,10,3,22
data/SRS/Dataset_A/sig5_15_25/srs_176.txt,srs_176.txt,1,1,3,22
data/SRS/Dataset_A/sig5_15_25/srs_176.txt,srs_176.txt,1,5,3,22
data/SRS/Dataset_A/sig5_15_25/srs_176.txt,srs_176.txt,1,10,3,22
data/SRS/Dataset_A/sig5_15_25/srs_184.txt,srs_184.txt,0,1,2,23
data/SRS/Dataset_A/sig5_15_25/srs_184.txt,srs_184.txt,0,1,3,23
data/SRS/Dataset_A/sig5_15_25/srs_184.txt,srs_184.txt,0,5,2,23
data/SRS/Dataset_A/sig5_15_25/srs_184.txt,srs_184.txt,0,5,3,23
data/SRS/Dataset_A/sig5_15_25/srs_184.txt,srs_184.txt,0,10,2,23
data/SRS/Dataset_A/sig5_15_25/srs_184.txt,srs_184.txt,0,10,3,23
data/SRS/Dataset_A/sig5_15_25/srs_184.txt,srs_184.txt,1,1,2,23
data/SRS/Dataset_A/sig5_15_25/srs_184.txt,srs_184.txt,1,1,3,23
data/SRS/Dataset_A/sig5_15_25/srs_184.txt,srs_184.txt,1,5,2,23
data/SRS/Dataset_A/sig5_15_25/srs_184.txt,srs_184.txt,1,5,3,23
data/SRS/Dataset_A/sig5_15_25/srs_184.txt,srs_184.txt,1,10,2,23
data/SRS/Dataset_A/sig5_15_25/srs_184.txt,srs_184.txt,1,10,3,23
data/SRS/Dataset_A/sig5_15_25/srs_192.txt,srs_192.txt,0,1,3,23
data/SRS/Dataset_A/sig5_15_25/srs_192.txt,srs_192.txt,1,1,3,23
data/SRS/Dataset_A/sig5_15_25/srs_20.txt,srs_20.txt,0,10,3,25
data/SRS/Dataset_A/sig5_15_25/srs_29.txt,srs_29.txt,0,1,3,21
data/SRS/Dataset_A/sig5_15_25/srs_29.txt,srs_29.txt,1,1,3,21
data/SRS/Dataset_A/sig5_15_25/srs_30.txt,srs_30.txt,0,1,3,24
data/SRS/Dataset_A/sig5_15_25/srs_30.txt,srs_30.txt,0,5,3,24
data/SRS/Dataset_A/sig5_15_25/srs_30.txt,srs_30.txt,0,10,3,24
data/SRS/Dataset_A/sig5_15_25/srs_30.txt,srs_30.txt,1,1,3,24
data/SRS/Dataset_A/sig5_15_25/srs_30.txt,srs_30.txt,1,5,3,24
data/SRS/Dataset_A/sig5_15_25/srs_30.txt,srs_30.txt,1,10,3,24
data/SRS/Dataset_A/sig5_15_25/srs_35.txt,srs_35.txt,0,1,3,25
data/SRS/Dataset_A/sig5_15_25/srs_35.txt,srs_35.txt,0,5,3,25
data/SRS/Dataset_A/sig5_15_25/srs_35.txt,srs_35.txt,0,10,3,25
data/SRS/Dataset_A/sig5_15_25/srs_35.txt,srs_35.txt,1,1,3,25
data/SRS/Dataset_A/sig5_15_25/srs_35.txt,srs_35.txt,1,5,3,25
data/SRS/Dataset_A/sig5_15_25/srs_35.txt,srs_35.txt,1,10,3,25
data/SRS/Dataset_A/sig5_15_25/srs_40.txt,srs_40.txt,0,10,0,19
data/SRS/Dataset_A/sig5_15_25/srs_41.txt,srs_41.txt,0,5,0,17
data/SRS/Dataset_A/sig5_15_25/srs_41.txt,srs_41.txt,0,10,0,17
data/SRS/Dataset_A/sig5_15_25/srs_42.txt,srs_42.txt,0,5,0,20
data/SRS/Dataset_A/sig5_15_25/srs_42.txt,srs_42.txt,0,10,0,20
data/SRS/Dataset_A/sig5_15_25/srs_43.txt,srs_43.txt,0,1,3,24
data/SRS/Dataset_A/sig5_15_25/srs_43.txt,srs_43.txt,0,5,0,24
data/SRS/Dataset_A/sig5_15_25/srs_43.txt,srs_43.txt,0,10,0,24
data/SRS/Dataset_A/sig5_15_25/srs_43.txt,srs_43.txt,1,1,3,24
data/SRS/Dataset_A/sig5_15_25/srs_44.txt,srs_44.txt,0,5,0,23
data/SRS/Dataset_A/sig5_15_25/srs_44.txt,srs_44.txt,0,10,0,23
data/SRS/Dataset_A/sig5_15_25/srs_45.txt,srs_45.txt,0,5,0,20
data/SRS/Dataset_A/sig5_15_25/srs_45.txt,srs_45.txt,0,10,0,20
data/SRS/Dataset_A/sig5_15_25/srs_46.txt,srs_46.txt,0,5,0,15
data/SRS/Dataset_A/sig5_15_25/srs_46.txt,srs_46.txt,0,10,0,15
data/SRS/Dataset_A/sig5_15_25/srs_47.txt,srs_47.txt,0,5,0,17
data/SRS/Dataset_A/sig5_15_25/srs_47.txt,srs_47.txt,0,10,0,17
data/SRS/Dataset_A/sig5_15_25/srs_48.txt,srs_48.txt,0,5,0,20
data/SRS/Dataset_A/sig5_15_25/srs_48.txt,srs_48.txt,0,10,0,20
data/SRS/Dataset_A/sig5_15_25/srs_49.txt,srs_49.txt,0,5,0,19
data/SRS/Dataset_A/sig5_15_25/srs_49.txt,srs_49.txt,0,10,0,19
data/SRS/Dataset_A/sig5_15_25/srs_5.txt,srs_5.txt,0,5,0,21
data/SRS/Dataset_A/sig5_15_25/srs_5.txt,srs_5.txt,0,10,0,21
data/SRS/Dataset_A/sig5_15_25/srs_50.txt,srs_50.txt,0,5,0,16
data/SRS/Dataset_A/sig5_15_25/srs_50.txt,srs_50.txt,0,10,0,16
data/SRS/Dataset_A/sig5_15_25/srs_51.txt,srs_51.txt,0,5,0,18
data/SRS/Dataset_A/sig5_15_25/srs_51.txt,srs_51.txt,0,10,0,18
data/SRS/Dataset_A/sig5_15_25/srs_52.txt,srs_52.txt,0,5,0,25
data/SRS/Dataset_A/sig5_15_25/srs_52.txt,srs_52.txt,0,10,0,25
data/SRS/Dataset_A/sig5_15_25/srs_53.txt,srs_53.txt,0,5,0,21
data/SRS/Dataset_A/sig5_15_25/srs_53.txt,srs_53.txt,0,10,0,21
data/SRS/Dataset_A/sig5_15_25/srs_54.txt,srs_54.txt,0,5,0,18
data/SRS/Dataset_A/sig5_15_25/srs_54.txt,srs_54.txt,0,10,0,18
data/SRS/Dataset_A/sig5_15_25/srs_55.txt,srs_55.txt,0,1,3,24
data/SRS/Dataset_A/sig5_15_25/srs_55.txt,srs_55.txt,0,5,0,24
data/SRS/Dataset_A/sig5_15_25/srs_55.txt,srs_55.txt,0,5,3,24
data/SRS/Dataset_A/sig5_15_25/srs_55.txt,srs_55.txt,0,10,0,24
data/SRS/Dataset_A/sig5_15_25/srs_55.txt,srs_55.txt,0,10,3,24
data/SRS/Dataset_A/sig5_15_25/srs_55.txt,srs_55.txt,1,1,3,24
data/SRS/Dataset_A/sig5_15_25/srs_55.txt,srs_55.txt,1,5,3,24
data/SRS/Dataset_A/sig5_15_25/srs_55.txt,srs_55.txt,1,10,3,24
data/SRS/Dataset_A/sig5_15_25/srs_56.txt,srs_56.txt,0,5,0,20
data/SRS/Dataset_A/sig5_15_25/srs_56.txt,srs_56.txt,0,10,0,20
data/SRS/Dataset_A/sig5_15_25/srs_57.txt,srs_57.txt,0,5,0,17
data/SRS/Dataset_A/sig5_15_25/srs_57.txt,srs_57.txt,0,10,0,17
data/SRS/Dataset_A/sig5_15_25/srs_58.txt,srs_58.txt,0,5,0,15
data/SRS/Dataset_A/sig5_15_25/srs_58.txt,srs_58.txt,0,10,0,15
data/SRS/Dataset_A/sig5_15_25/srs_59.txt,srs_59.txt,0,5,0,16
data/SRS/Dataset_A/sig5_15_25/srs_59.txt,srs_59.txt,0,10,0,16
data/SRS/Dataset_A/sig5_15_25/srs_6.txt,srs_6.txt,0,5,0,19
data/SRS/Dataset_A/sig5_15_25/srs_6.txt,srs_6.txt,0,10,0,19
data/SRS/Dataset_A/sig5_15_25/srs_60.txt,srs_60.txt,0,5,0,17
data/SRS/Dataset_A/sig5_15_25/srs_60.txt,srs_60.txt,0,10,0,17
data/SRS/Dataset_A/sig5_15_25/srs_61.txt,srs_61.txt,0,5,0,18
data/SRS/Dataset_A/sig5_15_25/srs_61.txt,srs_61.txt,0,10,0,18
data/SRS/Dataset_A/sig5_15_25/srs_62.txt,srs_62.txt,0,5,0,19
data/SRS/Dataset_A/sig5_15_25/srs_62.txt,srs_62.txt,0,10,0,19
data/SRS/Dataset_A/sig5_15_25/srs_63.txt,srs_63.txt,0,5,0,22
data/SRS/Dataset_A/sig5_15_25/srs_63.txt,srs_63.txt,0,10,0,22
data/SRS/Dataset_A/sig5_15_25/srs_64.txt,srs_64.txt,0,5,0,17
data/SRS/Dataset_A/sig5_15_25/srs_64.txt,srs_64.txt,0,10,0,17
data/SRS/Dataset_A/sig5_15_25/srs_65.txt,srs_65.txt,0,5,0,16
data/SRS/Dataset_A/sig5_15_25/srs_65.txt,srs_65.txt,0,10,0,16
data/SRS/Dataset_A/sig5_15_25/srs_66.txt,srs_66.txt,0,5,0,23
data/SRS/Dataset_A/sig5_15_25/srs_66.txt,srs_66.txt,0,10,0,23
data/SRS/Dataset_A/sig5_15_25/srs_67.txt,srs_67.txt,0,5,0,22
data/SRS/Dataset_A/sig5_15_25/srs_67.txt,srs_67.txt,0,10,0,22
data/SRS/Dataset_A/sig5_15_25/srs_68.txt,srs_68.txt,0,5,0,18
data/SRS/Dataset_A/sig5_15_25/srs_68.txt,srs_68.txt,0,10,0,18
data/SRS/Dataset_A/sig5_15_25/srs_69.txt,srs_69.txt,0,5,0,13
data/SRS/Dataset_A/sig5_15_25/srs_69.txt,srs_69.txt,0,10,0,13
data/SRS/Dataset_A/sig5_15_25/srs_7.txt,srs_7.txt,0,5,0,13
data/SRS/Dataset_A/sig5_15_25/srs_7.txt,srs_7.txt,0,10,0,13
data/SRS/Dataset_A/sig5_15_25/srs_70.txt,srs_70.txt,0,5,0,21
data/SRS/Dataset_A/sig5_15_25/srs_70.txt,srs_70.txt,0,10,0,21
data/SRS/Dataset_A/sig5_15_25/srs_71.txt,srs_71.txt,0,5,0,22
data/SRS/Dataset_A/sig5_15_25/srs_71.txt,srs_71.txt,0,5,3,22
data/SRS/Dataset_A/sig5_15_25/srs_71.txt,srs_71.txt,0,10,0,22
data/SRS/Dataset_A/sig5_15_25/srs_71.txt,srs_71.txt,0,10,3,22
data/SRS/Dataset_A/sig5_15_25/srs_71.txt,srs_71.txt,1,5,3,22
data/SRS/Dataset_A/sig5_15_25/srs_71.txt,srs_71.txt,1,10,3,22
data/SRS/Dataset_A/sig5_15_25/srs_72.txt,srs_72.txt,0,5,0,14
data/SRS/Dataset_A/sig5_15_25/srs_72.txt,srs_72.txt,0,10,0,14
data/SRS/Dataset_A/sig5_15_25/srs_73.txt,srs_73.txt,0,5,0,23
data/SRS/Dataset_A/sig5_15_25/srs_73.txt,srs_73.txt,0,10,0,23
data/SRS/Dataset_A/sig5_15_25/srs_74.txt,srs_74.txt,0,5,0,16
data/SRS/Dataset_A/sig5_15_25/srs_74.txt,srs_74.txt,0,10,0,16
data/SRS/Dataset_A/sig5_15_25/srs_75.txt,srs_75.txt,0,5,0,17
data/SRS/Dataset_A/sig5_15_25/srs_75.txt,srs_75.txt,0,10,0,17
data/SRS/Dataset_A/sig5_15_25/srs_76.txt,srs_76.txt,0,1,0,20
data/SRS/Dataset_A/sig5_15_25/srs_76.txt,srs_76.txt,0,5,0,20
data/SRS/Dataset_A/sig5_15_25/srs_76.txt,srs_76.txt,0,10,0,20
data/SRS/Dataset_A/sig5_15_25/srs_77.txt,srs_77.txt,0,5,0,20
data/SRS/Dataset_A/sig5_15_25/srs_77.txt,srs_77.txt,0,10,0,20
data/SRS/Dataset_A/sig5_15_25/srs_78.txt,srs_78.txt,0,5,0,18
data/SRS/Dataset_A/sig5_15_25/srs_78.txt,srs_78.txt,0,10,0,18
data/SRS/Dataset_A/sig5_15_25/srs_79.txt,srs_79.txt,0,5,0,22
data/SRS/Dataset_A/sig5_15_25/srs_79.txt,srs_79.txt,0,10,0,22
data/SRS/Dataset_A/sig5_15_25/srs_8.txt,srs_8.txt,0,5,0,20
data/SRS/Dataset_A/sig5_15_25/srs_8.txt,srs_8.txt,0,10,0,20
data/SRS/Dataset_A/sig5_15_25/srs_80.txt,srs_80.txt,0,5,0,17
data/SRS/Dataset_A/sig5_15_25/srs_80.txt,srs_80.txt,0,10,0,17
data/SRS/Dataset_A/sig5_15_25/srs_81.txt,srs_81.txt,0,5,0,17
data/SRS/Dataset_A/sig5_15_25/srs_81.txt,srs_81.txt,0,10,0,17
data/SRS/Dataset_A/sig5_15_25/srs_82.txt,srs_82.txt,0,5,0,18
data/SRS/Dataset_A/sig5_15_25/srs_82.txt,srs_82.txt,0,10,0,18
data/SRS/Dataset_A/sig5_15_25/srs_83.txt,srs_83.txt,0,5,0,21
data/SRS/Dataset_A/sig5_15_25/srs_83.txt,srs_83.txt,0,5,3,21
data/SRS/Dataset_A/sig5_15_25/srs_83.txt,srs_83.txt,0,10,0,21
data/SRS/Dataset_A/sig5_15_25/srs_83.txt,srs_83.txt,0,10,3,21
data/SRS/Dataset_A/sig5_15_25/srs_83.txt,srs_83.txt,1,5,3,21
data/SRS/Dataset_A/sig5_15_25/srs_83.txt,srs_83.txt,1,10,3,21
data/SRS/Dataset_A/sig5_15_25/srs_84.txt,srs_84.txt,0,5,0,16
data/SRS/Dataset_A/sig5_15_25/srs_84.txt,srs_84.txt,0,10,0,16
data/SRS/Dataset_A/sig5_15_25/srs_85.txt,srs_85.txt,0,5,0,20
data/SRS/Dataset_A/sig5_15_25/srs_85.txt,srs_85.txt,0,10,0,20
data/SRS/Dataset_A/sig5_15_25/srs_86.txt,srs_86.txt,0,5,0,14
data/SRS/Dataset_A/sig5_15_25/srs_86.txt,srs_86.txt,0,10,0,14
data/SRS/Dataset_A/sig5_15_25/srs_87.txt,srs_87.txt,0,5,0,15
data/SRS/Dataset_A/sig5_15_25/srs_87.txt,srs_87.txt,0,10,0,15
data/SRS/Dataset_A/sig5_15_25/srs_88.txt,srs_88.txt,0,5,0,23
data/SRS/Dataset_A/sig5_15_25/srs_88.txt,srs_88.txt,0,10,0,23
data/SRS/Dataset_A/sig5_15_25/srs_89.txt,srs_89.txt,0,5,0,18
data/SRS/Dataset_A/sig5_15_25/srs_89.txt,srs_89.txt,0,10,0,18
data/SRS/Dataset_A/sig5_15_25/srs_9.txt,srs_9.txt,0,5,0,24
data/SRS/Dataset_A/sig5_15_25/srs_9.txt,srs_9.txt,0,10,0,24
data/SRS/Dataset_A/sig5_15_25/srs_90.txt,srs_90.txt,0,5,0,22
data/SRS/Dataset_A/sig5_15_25/srs_90.txt,srs_90.txt,0,10,0,22
data/SRS/Dataset_A/sig5_15_25/srs_91.txt,srs_91.txt,0,5,0,14
data/SRS/Dataset_A/sig5_15_25/srs_91.txt,srs_91.txt,0,10,0,14
data/SRS/Dataset_A/sig5_15_25/srs_92.txt,srs_92.txt,0,5,0,17
data/SRS/Dataset_A/sig5_15_25/srs_92.txt,srs_92.txt,0,10,0,17
data/SRS/Dataset_A/sig5_15_25/srs_93.txt,srs_93.txt,0,5,0,21
data/SRS/Dataset_A/sig5_15_25/srs_93.txt,srs_93.txt,0,10,0,21
data/SRS/Dataset_A/sig5_15_25/srs_94.txt,srs_94.txt,0,1,3,23
data/SRS/Dataset_A/sig5_15_25/srs_94.txt,srs_94.txt,0,5,0,23
data/SRS/Dataset_A/sig5_15_25/srs_94.txt,srs_94.txt,0,5,3,23
data/SRS/Dataset_A/sig5_15_25/srs_94.txt,srs_94.txt,0,10,0,23
data/SRS/Dataset_A/sig5_15_25/srs_94.txt,srs_94.txt,0,10,3,23
data/SRS/Dataset_A/sig5_15_25/srs_94.txt,srs_94.txt,1,1,3,23
data/SRS/Dataset_A/sig5_15_25/srs_94.txt,srs_94.txt,1,5,3,23
data/SRS/Dataset_A/sig5_15_25/srs_94.txt,srs_94.txt,1,10,3,23
data/SRS/Dataset_A/sig5_15_25/srs_95.txt,srs_95.txt,0,5,0,19
data/SRS/Dataset_A/sig5_15_25/srs_95.txt,srs_95.txt,0,10,0,19
data/SRS/Dataset_A/sig5_15_25/srs_96.txt,srs_96.txt,0,5,0,24
data/SRS/Dataset_A/sig5_15_25/srs_96.txt,srs_96.txt,0,10,0,24
data/SRS/Dataset_A/sig5_15_25/srs_96.txt,srs_96.txt,0,10,3,24
data/SRS/Dataset_A/sig5_15_25/srs_97.txt,srs_97.txt,0,5,0,20
data/SRS/Dataset_A/sig5_15_25/srs_97.txt,srs_97.txt,0,10,0,20
data/SRS/Dataset_A/sig5_15_25/srs_98.txt,srs_98.txt,0,5,0,23
data/SRS/Dataset_A/sig5_15_25/srs_98.txt,srs_98.txt,0,10,0,23
data/SRS/Dataset_A/sig5_15_25/srs_99.txt,srs_99.txt,0,1,0,17
data/SRS/Dataset_A/sig5_15_25/srs_99.txt,srs_99.txt,0,1,1,17
data/SRS/Dataset_A/sig5_15_25/srs_99.txt,srs_99.txt,0,1,2,17
data/SRS/Dataset_A/sig5_15_25/srs_99.txt,srs_99.txt,0,1,3,17
data/SRS/Dataset_A/sig5_15_25/srs_99.txt,srs_99.txt,0,5,0,17
data/SRS/Dataset_A/sig5_15_25/srs_99.txt,srs_99.txt,0,5,1,17
data/SRS/Dataset_A/sig5_15_25/srs_99.txt,srs_99.txt,0,5,2,17
data/SRS/Dataset_A/sig5_15_25/srs_99.txt,srs_99.txt,0,5,3,17
data/SRS/Dataset_A/sig5_15_25/srs_99.txt,srs_99.txt,0,10,0,17
data/SRS/Dataset_A/sig5_15_25/srs_99.txt,srs_99.txt,0,10,1,17
data/SRS/Dataset_A/sig5_15_25/srs_99.txt,srs_99.txt,0,10,2,17
data/SRS/Dataset_A/sig5_15_25/srs_99.txt,srs_99.txt,0,10,3,17
data/SRS/Dataset_A/sig5_15_25/srs_99.txt,srs_99.txt,1,1,3,17
data/SRS/Dataset_A/sig5_15_25/srs_99.txt,srs_99.txt,1,5,3,17
data/SRS/Dataset_A/sig5_15_25/srs_99.txt,srs_99.txt,1,10,3,17
