file_name,dataset,div_conq,sw_size,strategy_param,dataset_length
data/SRS/Dataset_A/sig10_15_25/srs_106.txt,srs_106.txt,0,5,3,21
data/SRS/Dataset_A/sig10_15_25/srs_106.txt,srs_106.txt,0,10,0,21
data/SRS/Dataset_A/sig10_15_25/srs_106.txt,srs_106.txt,0,10,1,21
data/SRS/Dataset_A/sig10_15_25/srs_106.txt,srs_106.txt,0,10,2,21
data/SRS/Dataset_A/sig10_15_25/srs_106.txt,srs_106.txt,1,1,0,21
data/SRS/Dataset_A/sig10_15_25/srs_106.txt,srs_106.txt,1,1,1,21
data/SRS/Dataset_A/sig10_15_25/srs_106.txt,srs_106.txt,1,1,2,21
data/SRS/Dataset_A/sig10_15_25/srs_106.txt,srs_106.txt,1,1,3,21
data/SRS/Dataset_A/sig10_15_25/srs_106.txt,srs_106.txt,1,5,0,21
data/SRS/Dataset_A/sig10_15_25/srs_106.txt,srs_106.txt,1,5,1,21
data/SRS/Dataset_A/sig10_15_25/srs_106.txt,srs_106.txt,1,5,2,21
data/SRS/Dataset_A/sig10_15_25/srs_106.txt,srs_106.txt,1,5,3,21
data/SRS/Dataset_A/sig10_15_25/srs_106.txt,srs_106.txt,1,10,0,21
data/SRS/Dataset_A/sig10_15_25/srs_106.txt,srs_106.txt,1,10,1,21
data/SRS/Dataset_A/sig10_15_25/srs_106.txt,srs_106.txt,1,10,2,21
data/SRS/Dataset_A/sig10_15_25/srs_106.txt,srs_106.txt,1,10,3,21
data/SRS/Dataset_A/sig10_15_25/srs_107.txt,srs_107.txt,0,1,1,16
data/SRS/Dataset_A/sig10_15_25/srs_107.txt,srs_107.txt,0,1,2,16
data/SRS/Dataset_A/sig10_15_25/srs_107.txt,srs_107.txt,0,1,3,16
data/SRS/Dataset_A/sig10_15_25/srs_107.txt,srs_107.txt,0,5,0,16
data/SRS/Dataset_A/sig10_15_25/srs_107.txt,srs_107.txt,0,5,1,16
data/SRS/Dataset_A/sig10_15_25/srs_107.txt,srs_107.txt,0,5,2,16
data/SRS/Dataset_A/sig10_15_25/srs_107.txt,srs_107.txt,0,5,3,16
data/SRS/Dataset_A/sig10_15_25/srs_107.txt,srs_107.txt,0,10,0,16
data/SRS/Dataset_A/sig10_15_25/srs_107.txt,srs_107.txt,0,10,1,16
data/SRS/Dataset_A/sig10_15_25/srs_107.txt,srs_107.txt,0,10,2,16
data/SRS/Dataset_A/sig10_15_25/srs_107.txt,srs_107.txt,1,1,0,16
data/SRS/Dataset_A/sig10_15_25/srs_107.txt,srs_107.txt,1,1,1,16
data/SRS/Dataset_A/sig10_15_25/srs_107.txt,srs_107.txt,1,1,2,16
data/SRS/Dataset_A/sig10_15_25/srs_107.txt,srs_107.txt,1,1,3,16
data/SRS/Dataset_A/sig10_15_25/srs_107.txt,srs_107.txt,1,5,0,16
data/SRS/Dataset_A/sig10_15_25/srs_107.txt,srs_107.txt,1,5,1,16
data/SRS/Dataset_A/sig10_15_25/srs_107.txt,srs_107.txt,1,5,2,16
data/SRS/Dataset_A/sig10_15_25/srs_107.txt,srs_107.txt,1,5,3,16
data/SRS/Dataset_A/sig10_15_25/srs_107.txt,srs_107.txt,1,10,0,16
data/SRS/Dataset_A/sig10_15_25/srs_107.txt,srs_107.txt,1,10,1,16
data/SRS/Dataset_A/sig10_15_25/srs_107.txt,srs_107.txt,1,10,2,16
data/SRS/Dataset_A/sig10_15_25/srs_107.txt,srs_107.txt,1,10,3,16
data/SRS/Dataset_A/sig10_15_25/srs_108.txt,srs_108.txt,0,1,1,25
data/SRS/Dataset_A/sig10_15_25/srs_108.txt,srs_108.txt,0,1,2,25
data/SRS/Dataset_A/sig10_15_25/srs_108.txt,srs_108.txt,0,1,3,25
data/SRS/Dataset_A/sig10_15_25/srs_108.txt,srs_108.txt,0,5,0,25
data/SRS/Dataset_A/sig10_15_25/srs_108.txt,srs_108.txt,0,5,1,25
data/SRS/Dataset_A/sig10_15_25/srs_108.txt,srs_108.txt,0,5,2,25
data/SRS/Dataset_A/sig10_15_25/srs_108.txt,srs_108.txt,0,5,3,25
data/SRS/Dataset_A/sig10_15_25/srs_108.txt,srs_108.txt,0,10,0,25
data/SRS/Dataset_A/sig10_15_25/srs_108.txt,srs_108.txt,0,10,1,25
data/SRS/Dataset_A/sig10_15_25/srs_108.txt,srs_108.txt,0,10,2,25
data/SRS/Dataset_A/sig10_15_25/srs_108.txt,srs_108.txt,1,1,0,25
data/SRS/Dataset_A/sig10_15_25/srs_108.txt,srs_108.txt,1,1,1,25
data/SRS/Dataset_A/sig10_15_25/srs_108.txt,srs_108.txt,1,1,2,25
data/SRS/Dataset_A/sig10_15_25/srs_108.txt,srs_108.txt,1,1,3,25
data/SRS/Dataset_A/sig10_15_25/srs_108.txt,srs_108.txt,1,5,0,25
data/SRS/Dataset_A/sig10_15_25/srs_108.txt,srs_108.txt,1,5,1,25
data/SRS/Dataset_A/sig10_15_25/srs_108.txt,srs_108.txt,1,5,2,25
data/SRS/Dataset_A/sig10_15_25/srs_108.txt,srs_108.txt,1,5,3,25
data/SRS/Dataset_A/sig10_15_25/srs_108.txt,srs_108.txt,1,10,0,25
data/SRS/Dataset_A/sig10_15_25/srs_108.txt,srs_108.txt,1,10,1,25
data/SRS/Dataset_A/sig10_15_25/srs_108.txt,srs_108.txt,1,10,2,25
data/SRS/Dataset_A/sig10_15_25/srs_108.txt,srs_108.txt,1,10,3,25
data/SRS/Dataset_A/sig10_15_25/srs_109.txt,srs_109.txt,0,1,1,21
data/SRS/Dataset_A/sig10_15_25/srs_109.txt,srs_109.txt,0,1,2,21
data/SRS/Dataset_A/sig10_15_25/srs_109.txt,srs_109.txt,0,1,3,21
data/SRS/Dataset_A/sig10_15_25/srs_109.txt,srs_109.txt,0,5,0,21
data/SRS/Dataset_A/sig10_15_25/srs_109.txt,srs_109.txt,0,5,1,21
data/SRS/Dataset_A/sig10_15_25/srs_109.txt,srs_109.txt,0,5,2,21
data/SRS/Dataset_A/sig10_15_25/srs_109.txt,srs_109.txt,0,5,3,21
data/SRS/Dataset_A/sig10_15_25/srs_109.txt,srs_109.txt,0,10,0,21
data/SRS/Dataset_A/sig10_15_25/srs_109.txt,srs_109.txt,0,10,1,21
data/SRS/Dataset_A/sig10_15_25/srs_109.txt,srs_109.txt,0,10,2,21
data/SRS/Dataset_A/sig10_15_25/srs_109.txt,srs_109.txt,1,1,0,21
data/SRS/Dataset_A/sig10_15_25/srs_109.txt,srs_109.txt,1,1,1,21
data/SRS/Dataset_A/sig10_15_25/srs_109.txt,srs_109.txt,1,1,2,21
data/SRS/Dataset_A/sig10_15_25/srs_109.txt,srs_109.txt,1,1,3,21
data/SRS/Dataset_A/sig10_15_25/srs_109.txt,srs_109.txt,1,5,0,21
data/SRS/Dataset_A/sig10_15_25/srs_109.txt,srs_109.txt,1,5,1,21
data/SRS/Dataset_A/sig10_15_25/srs_109.txt,srs_109.txt,1,5,2,21
data/SRS/Dataset_A/sig10_15_25/srs_109.txt,srs_109.txt,1,5,3,21
data/SRS/Dataset_A/sig10_15_25/srs_109.txt,srs_109.txt,1,10,0,21
data/SRS/Dataset_A/sig10_15_25/srs_109.txt,srs_109.txt,1,10,1,21
data/SRS/Dataset_A/sig10_15_25/srs_109.txt,srs_109.txt,1,10,2,21
data/SRS/Dataset_A/sig10_15_25/srs_109.txt,srs_109.txt,1,10,3,21
data/SRS/Dataset_A/sig10_15_25/srs_11.txt,srs_11.txt,0,1,1,19
data/SRS/Dataset_A/sig10_15_25/srs_11.txt,srs_11.txt,0,1,2,19
data/SRS/Dataset_A/sig10_15_25/srs_11.txt,srs_11.txt,0,1,3,19
data/SRS/Dataset_A/sig10_15_25/srs_11.txt,srs_11.txt,0,5,0,19
data/SRS/Dataset_A/sig10_15_25/srs_11.txt,srs_11.txt,0,5,1,19
data/SRS/Dataset_A/sig10_15_25/srs_11.txt,srs_11.txt,0,5,2,19
data/SRS/Dataset_A/sig10_15_25/srs_11.txt,srs_11.txt,0,5,3,19
data/SRS/Dataset_A/sig10_15_25/srs_11.txt,srs_11.txt,0,10,0,19
data/SRS/Dataset_A/sig10_15_25/srs_11.txt,srs_11.txt,0,10,1,19
data/SRS/Dataset_A/sig10_15_25/srs_11.txt,srs_11.txt,0,10,2,19
data/SRS/Dataset_A/sig10_15_25/srs_11.txt,srs_11.txt,1,1,0,19
data/SRS/Dataset_A/sig10_15_25/srs_11.txt,srs_11.txt,1,1,1,19
data/SRS/Dataset_A/sig10_15_25/srs_11.txt,srs_11.txt,1,1,2,19
data/SRS/Dataset_A/sig10_15_25/srs_11.txt,srs_11.txt,1,1,3,19
data/SRS/Dataset_A/sig10_15_25/srs_11.txt,srs_11.txt,1,5,0,19
data/SRS/Dataset_A/sig10_15_25/srs_11.txt,srs_11.txt,1,5,1,19
data/SRS/Dataset_A/sig10_15_25/srs_11.txt,srs_11.txt,1,5,2,19
data/SRS/Dataset_A/sig10_15_25/srs_11.txt,srs_11.txt,1,5,3,19
data/SRS/Dataset_A/sig10_15_25/srs_11.txt,srs_11.txt,1,10,0,19
data/SRS/Dataset_A/sig10_15_25/srs_11.txt,srs_11.txt,1,10,1,19
data/SRS/Dataset_A/sig10_15_25/srs_11.txt,srs_11.txt,1,10,2,19
data/SRS/Dataset_A/sig10_15_25/srs_11.txt,srs_11.txt,1,10,3,19
data/SRS/Dataset_A/sig10_15_25/srs_110.txt,srs_110.txt,0,1,1,22
